Id,Bound
2667,0
2668,1
2669,1
2670,0
2671,0
2672,1
2673,0
2674,0
2675,1
2676,0
2677,1
2678,1
2679,0
2680,0
2681,0
2682,1
2683,0
2684,0
2685,1
2686,1
2687,0
2688,1
2689,1
2690,0
2691,1
2692,0
2693,1
2694,1
2695,0
2696,0
2697,1
2698,0
2699,1
2700,0
2701,0
2702,0
2703,0
2704,1
2705,1
2706,0
2707,0
2708,0
2709,1
2710,1
2711,0
2712,0
2713,1
2714,1
2715,1
2716,1
2717,1
2718,0
2719,0
2720,0
2721,1
2722,1
2723,0
2724,0
2725,1
2726,0
2727,0
2728,0
2729,1
2730,0
2731,1
2732,0
2733,0
2734,0
2735,0
2736,1
2737,1
2738,1
2739,1
2740,0
2741,1
2742,0
2743,0
2744,1
2745,0
2746,1
2747,0
2748,1
2749,0
2750,1
2751,1
2752,1
2753,0
2754,1
2755,0
2756,1
2757,0
2758,1
2759,1
2760,1
2761,0
2762,1
2763,1
2764,0
2765,0
2766,1
2767,1
2768,0
2769,1
2770,1
2771,1
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,1
2785,0
2786,1
2787,0
2788,1
2789,0
2790,1
2791,1
2792,1
2793,0
2794,0
2795,1
2796,1
2797,0
2798,1
2799,0
2800,0
2801,0
2802,1
2803,1
2804,0
2805,0
2806,1
2807,1
2808,1
2809,0
2810,0
2811,1
2812,0
2813,0
2814,1
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,1
2823,0
2824,0
2825,1
2826,0
2827,1
2828,0
2829,0
2830,1
2831,1
2832,1
2833,0
2834,0
2835,0
2836,0
2837,1
2838,1
2839,1
2840,0
2841,1
2842,1
2843,0
2844,0
2845,0
2846,0
2847,0
2848,0
2849,1
2850,0
2851,1
2852,0
2853,0
2854,1
2855,0
2856,0
2857,1
2858,1
2859,0
2860,1
2861,0
2862,0
2863,0
2864,0
2865,0
2866,1
2867,0
2868,1
2869,1
2870,0
2871,0
2872,0
2873,1
2874,1
2875,0
2876,1
2877,0
2878,0
2879,1
2880,0
2881,0
2882,1
2883,1
2884,1
2885,0
2886,0
2887,1
2888,0
2889,0
2890,0
2891,1
2892,0
2893,1
2894,1
2895,0
2896,0
2897,1
2898,1
2899,0
2900,1
2901,0
2902,1
2903,1
2904,0
2905,0
2906,0
2907,0
2908,1
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,1
2916,0
2917,0
2918,0
2919,1
2920,0
2921,1
2922,0
2923,0
2924,1
2925,1
2926,1
2927,0
2928,1
2929,1
2930,0
2931,0
2932,0
2933,1
2934,0
2935,0
2936,0
2937,0
2938,1
2939,0
2940,1
2941,1
2942,0
2943,0
2944,0
2945,1
2946,1
2947,1
2948,0
2949,0
2950,0
2951,1
2952,0
2953,0
2954,0
2955,0
2956,1
2957,1
2958,1
2959,1
2960,0
2961,0
2962,1
2963,1
2964,0
2965,0
2966,0
2967,1
2968,0
2969,0
2970,0
2971,1
2972,0
2973,0
2974,1
2975,0
2976,0
2977,1
2978,0
2979,0
2980,1
2981,0
2982,0
2983,0
2984,1
2985,1
2986,0
2987,1
2988,0
2989,0
2990,1
2991,0
2992,1
2993,0
2994,1
2995,1
2996,1
2997,0
2998,0
2999,1
3000,1
3001,1
3002,1
3003,0
3004,1
3005,0
3006,1
3007,0
3008,1
3009,0
3010,0
3011,0
3012,1
3013,1
3014,1
3015,1
3016,1
3017,1
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,1
3027,0
3028,0
3029,1
3030,0
3031,1
3032,1
3033,0
3034,1
3035,1
3036,1
3037,0
3038,0
3039,1
3040,1
3041,1
3042,0
3043,1
3044,1
3045,1
3046,0
3047,0
3048,1
3049,0
3050,1
3051,1
3052,1
3053,0
3054,1
3055,1
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,1
3063,1
3064,1
3065,0
3066,1
3067,1
3068,1
3069,1
3070,1
3071,0
3072,0
3073,1
3074,1
3075,1
3076,0
3077,1
3078,1
3079,0
3080,0
3081,1
3082,1
3083,1
3084,1
3085,0
3086,1
3087,1
3088,1
3089,1
3090,1
3091,1
3092,0
3093,0
3094,1
3095,0
3096,0
3097,1
3098,0
3099,0
3100,0
3101,0
3102,0
3103,1
3104,0
3105,1
3106,0
3107,0
3108,0
3109,1
3110,0
3111,0
3112,0
3113,0
3114,0
3115,1
3116,1
3117,1
3118,1
3119,0
3120,0
3121,0
3122,1
3123,0
3124,1
3125,0
3126,1
3127,1
3128,0
3129,1
3130,1
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,1
3140,1
3141,0
3142,1
3143,1
3144,0
3145,1
3146,1
3147,0
3148,1
3149,0
3150,1
3151,1
3152,1
3153,0
3154,1
3155,1
3156,1
3157,0
3158,0
3159,0
3160,0
3161,1
3162,1
3163,1
3164,1
3165,0
3166,0
3167,0
3168,1
3169,0
3170,0
3171,0
3172,1
3173,1
3174,1
3175,1
3176,1
3177,1
3178,0
3179,0
3180,0
3181,1
3182,1
3183,0
3184,1
3185,1
3186,0
3187,1
3188,0
3189,1
3190,1
3191,0
3192,1
3193,0
3194,0
3195,0
3196,0
3197,1
3198,0
3199,0
3200,0
3201,0
3202,1
3203,0
3204,1
3205,1
3206,1
3207,1
3208,1
3209,1
3210,1
3211,1
3212,0
3213,0
3214,0
3215,1
3216,0
3217,1
3218,1
3219,0
3220,1
3221,1
3222,0
3223,0
3224,1
3225,1
3226,1
3227,0
3228,0
3229,1
3230,1
3231,1
3232,0
3233,1
3234,0
3235,0
3236,0
3237,1
3238,0
3239,0
3240,1
3241,0
3242,1
3243,0
3244,1
3245,1
3246,0
3247,1
3248,0
3249,1
3250,0
3251,1
3252,0
3253,0
3254,1
3255,0
3256,1
3257,1
3258,0
3259,1
3260,0
3261,1
3262,1
3263,1
3264,1
3265,1
3266,0
3267,1
3268,1
3269,0
3270,0
3271,0
3272,0
3273,1
3274,1
3275,1
3276,0
3277,1
3278,0
3279,1
3280,0
3281,0
3282,0
3283,1
3284,0
3285,1
3286,0
3287,1
3288,0
3289,1
3290,0
3291,1
3292,1
3293,0
3294,1
3295,0
3296,1
3297,0
3298,0
3299,1
3300,0
3301,1
3302,0
3303,0
3304,0
3305,1
3306,1
3307,1
3308,0
3309,0
3310,0
3311,1
3312,0
3313,1
3314,0
3315,1
3316,1
3317,1
3318,1
3319,1
3320,0
3321,1
3322,1
3323,1
3324,0
3325,0
3326,1
3327,1
3328,0
3329,1
3330,1
3331,1
3332,1
3333,1
3334,1
3335,1
3336,1
3337,0
3338,1
3339,1
3340,1
3341,1
3342,1
3343,0
3344,0
3345,1
3346,0
3347,1
3348,0
3349,0
3350,1
3351,0
3352,0
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,1
3360,0
3361,0
3362,1
3363,1
3364,0
3365,0
3366,1
3367,0
3368,0
3369,1
3370,0
3371,0
3372,1
3373,1
3374,0
3375,0
3376,0
3377,1
3378,1
3379,1
3380,1
3381,0
3382,0
3383,1
3384,1
3385,0
3386,1
3387,0
3388,0
3389,1
3390,0
3391,0
3392,1
3393,0
3394,0
3395,0
3396,1
3397,0
3398,1
3399,1
3400,0
3401,0
3402,1
3403,0
3404,0
3405,0
3406,0
3407,0
3408,1
3409,1
3410,1
3411,0
3412,1
3413,0
3414,1
3415,0
3416,0
3417,0
3418,0
3419,1
3420,0
3421,0
3422,1
3423,0
3424,1
3425,1
3426,1
3427,1
3428,0
3429,1
3430,1
3431,1
3432,1
3433,1
3434,0
3435,1
3436,0
3437,1
3438,0
3439,1
3440,1
3441,0
3442,1
3443,1
3444,0
3445,0
3446,1
3447,0
3448,1
3449,0
3450,0
3451,1
3452,1
3453,1
3454,0
3455,0
3456,1
3457,1
3458,1
3459,1
3460,1
3461,1
3462,1
3463,0
3464,0
3465,1
3466,0
3467,0
3468,0
3469,1
3470,1
3471,1
3472,0
3473,0
3474,0
3475,0
3476,1
3477,1
3478,0
3479,0
3480,0
3481,1
3482,0
3483,1
3484,1
3485,1
3486,0
3487,0
3488,0
3489,1
3490,1
3491,1
3492,1
3493,0
3494,1
3495,0
3496,1
3497,1
3498,1
3499,0
3500,0
3501,0
3502,1
3503,1
3504,1
3505,0
3506,1
3507,0
3508,1
3509,0
3510,0
3511,1
3512,0
3513,0
3514,0
3515,0
3516,0
3517,1
3518,0
3519,0
3520,1
3521,1
3522,0
3523,1
3524,0
3525,1
3526,0
3527,1
3528,0
3529,0
3530,0
3531,1
3532,0
3533,1
3534,1
3535,0
3536,1
3537,1
3538,0
3539,0
3540,1
3541,1
3542,0
3543,0
3544,0
3545,1
3546,0
3547,1
3548,0
3549,1
3550,1
3551,0
3552,0
3553,0
3554,1
3555,0
3556,0
3557,0
3558,0
3559,0
3560,0
3561,0
3562,1
3563,1
3564,1
3565,0
3566,1
3567,1
3568,1
3569,0
3570,0
3571,0
3572,1
3573,1
3574,1
3575,0
3576,1
3577,0
3578,0
3579,1
3580,0
3581,0
3582,0
3583,0
3584,0
3585,0
3586,0
3587,1
3588,1
3589,0
3590,0
3591,0
3592,0
3593,1
3594,0
3595,1
3596,0
3597,0
3598,1
3599,1
3600,1
3601,1
3602,0
3603,0
3604,0
3605,1
3606,1
3607,0
3608,1
3609,1
3610,0
3611,0
3612,1
3613,1
3614,0
3615,0
3616,0
3617,0
3618,0
3619,0
3620,1
3621,1
3622,1
3623,0
3624,1
3625,0
3626,1
3627,0
3628,0
3629,1
3630,1
3631,1
3632,1
3633,1
3634,1
3635,1
3636,0
3637,1
3638,0
3639,1
3640,0
3641,1
3642,0
3643,0
3644,1
3645,1
3646,0
3647,1
3648,0
3649,0
3650,1
3651,1
3652,1
3653,1
3654,1
3655,0
3656,0
3657,0
3658,0
3659,1
3660,0
3661,1
3662,0
3663,1
3664,0
3665,0
3666,0
3667,1
3668,0
3669,1
3670,0
3671,0
3672,0
3673,1
3674,1
3675,1
3676,1
3677,1
3678,0
3679,0
3680,1
3681,1
3682,0
3683,0
3684,0
3685,1
3686,0
3687,1
3688,0
3689,1
3690,1
3691,0
3692,1
3693,0
3694,0
3695,1
3696,0
3697,0
3698,0
3699,1
3700,0
3701,0
3702,0
3703,1
3704,1
3705,1
3706,1
3707,1
3708,0
3709,1
3710,0
3711,0
3712,1
3713,0
3714,1
3715,1
3716,0
3717,1
3718,0
3719,0
3720,1
3721,1
3722,1
3723,0
3724,0
3725,1
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,1
3733,1
3734,0
3735,1
3736,0
3737,1
3738,0
3739,1
3740,0
3741,1
3742,0
3743,1
3744,0
3745,1
3746,1
3747,0
3748,1
3749,1
3750,0
3751,0
3752,0
3753,0
3754,1
3755,0
3756,0
3757,1
3758,1
3759,0
3760,0
3761,1
3762,0
3763,1
3764,0
3765,0
3766,0
3767,1
3768,0
3769,1
3770,0
3771,1
3772,0
3773,0
3774,0
3775,0
3776,1
3777,0
3778,0
3779,0
3780,1
3781,0
3782,1
3783,1
3784,1
3785,1
3786,1
3787,0
3788,0
3789,1
3790,1
3791,1
3792,0
3793,1
3794,1
3795,1
3796,0
3797,1
3798,1
3799,0
3800,0
3801,0
3802,1
3803,1
3804,1
3805,1
3806,1
3807,1
3808,1
3809,1
3810,0
3811,0
3812,0
3813,1
3814,1
3815,0
3816,1
3817,0
3818,0
3819,0
3820,0
3821,1
3822,1
3823,0
3824,1
3825,0
3826,0
3827,0
3828,0
3829,0
3830,0
3831,1
3832,1
3833,0
3834,1
3835,1
3836,0
3837,1
3838,1
3839,0
3840,0
3841,1
3842,0
3843,1
3844,0
3845,1
3846,0
3847,0
3848,1
3849,1
3850,0
3851,0
3852,0
3853,0
3854,1
3855,0
3856,1
3857,0
3858,1
3859,0
3860,1
3861,1
3862,0
3863,0
3864,0
3865,0
3866,1
3867,0
3868,0
3869,1
3870,1
3871,1
3872,0
3873,1
3874,0
3875,0
3876,0
3877,1
3878,0
3879,0
3880,0
3881,1
3882,1
3883,1
3884,0
3885,0
3886,1
3887,0
3888,0
3889,1
3890,1
3891,0
3892,0
3893,0
3894,0
3895,0
3896,1
3897,0
3898,0
3899,0
3900,1
3901,1
3902,1
3903,0
3904,1
3905,1
3906,1
3907,1
3908,1
3909,0
3910,0
3911,0
3912,1
3913,0
3914,0
3915,0
3916,1
3917,1
3918,1
3919,0
3920,1
3921,0
3922,1
3923,1
3924,0
3925,0
3926,1
3927,0
3928,1
3929,0
3930,1
3931,0
3932,0
3933,1
3934,0
3935,0
3936,0
3937,0
3938,1
3939,0
3940,1
3941,1
3942,0
3943,1
3944,1
3945,0
3946,0
3947,0
3948,1
3949,0
3950,1
3951,1
3952,1
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,1
3962,0
3963,1
3964,0
3965,0
3966,0
3967,0
3968,0
3969,1
3970,0
3971,0
3972,1
3973,0
3974,0
3975,1
3976,1
3977,0
3978,0
3979,0
3980,1
3981,1
3982,0
3983,0
3984,1
3985,0
3986,0
3987,1
3988,0
3989,0
3990,0
3991,1
3992,0
3993,1
3994,1
3995,1
3996,1
3997,1
3998,1
3999,1
