Id,Bound
1230,0
1231,1
1232,0
1233,0
1234,1
1235,1
1236,0
1237,0
1238,1
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,1
1246,1
1247,1
1248,1
1249,0
1250,0
1251,1
1252,1
1253,1
1254,1
1255,0
1256,1
1257,0
1258,1
1259,1
1260,0
1261,1
1262,0
1263,0
1264,1
1265,0
1266,0
1267,1
1268,1
1269,0
1270,1
1271,1
1272,0
1273,1
1274,1
1275,0
1276,1
1277,0
1278,0
1279,1
1280,1
1281,1
1282,0
1283,1
1284,1
1285,1
1286,0
1287,0
1288,0
1289,0
1290,0
1291,1
1292,1
1293,0
1294,1
1295,0
1296,1
1297,0
1298,0
1299,0
1300,1
1301,0
1302,1
1303,1
1304,1
1305,0
1306,0
1307,0
1308,0
1309,1
1310,1
1311,0
1312,1
1313,1
1314,0
1315,1
1316,1
1317,0
1318,1
1319,1
1320,0
1321,1
1322,0
1323,1
1324,0
1325,0
1326,0
1327,1
1328,1
1329,1
1330,1
1331,1
1332,0
1333,1
1334,1
1335,0
1336,1
1337,1
1338,1
1339,0
1340,0
1341,1
1342,0
1343,1
1344,1
1345,1
1346,1
1347,0
1348,1
1349,0
1350,0
1351,1
1352,1
1353,0
1354,1
1355,1
1356,0
1357,1
1358,0
1359,1
1360,1
1361,0
1362,0
1363,0
1364,1
1365,0
1366,0
1367,1
1368,1
1369,0
1370,1
1371,1
1372,0
1373,1
1374,1
1375,0
1376,0
1377,1
1378,1
1379,1
1380,1
1381,0
1382,1
1383,0
1384,0
1385,1
1386,1
1387,0
1388,0
1389,0
1390,1
1391,0
1392,0
1393,1
1394,0
1395,1
1396,1
1397,0
1398,1
1399,0
1400,0
1401,1
1402,0
1403,1
1404,1
1405,0
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,0
1413,0
1414,1
1415,1
1416,0
1417,0
1418,0
1419,1
1420,1
1421,1
1422,0
1423,0
1424,0
1425,1
1426,1
1427,0
1428,1
1429,0
1430,1
1431,0
1432,1
1433,1
1434,1
1435,1
1436,0
1437,0
1438,1
1439,1
1440,1
1441,0
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,0
1449,0
1450,1
1451,1
1452,1
1453,1
1454,1
1455,0
1456,1
1457,0
1458,1
1459,1
1460,0
1461,1
1462,0
1463,0
1464,0
1465,0
1466,1
1467,1
1468,1
1469,0
1470,1
1471,0
1472,1
1473,0
1474,1
1475,0
1476,1
1477,0
1478,0
1479,1
1480,0
1481,1
1482,0
1483,1
1484,0
1485,1
1486,1
1487,1
1488,0
1489,1
1490,1
1491,0
1492,1
1493,0
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,1
1501,0
1502,1
1503,1
1504,1
1505,1
1506,0
1507,1
1508,1
1509,1
1510,0
1511,0
1512,1
1513,0
1514,0
1515,0
1516,1
1517,1
1518,0
1519,0
1520,1
1521,1
1522,0
1523,1
1524,1
1525,0
1526,0
1527,0
1528,1
1529,1
1530,1
1531,0
1532,0
1533,0
1534,1
1535,1
1536,1
1537,0
1538,0
1539,0
1540,1
1541,1
1542,1
1543,0
1544,0
1545,1
1546,1
1547,0
1548,0
1549,0
1550,1
1551,0
1552,1
1553,1
1554,1
1555,0
1556,1
1557,0
1558,0
1559,1
1560,1
1561,0
1562,0
1563,0
1564,0
1565,0
1566,1
1567,1
1568,1
1569,1
1570,0
1571,0
1572,0
1573,0
1574,1
1575,1
1576,1
1577,1
1578,0
1579,1
1580,1
1581,0
1582,1
1583,0
1584,1
1585,0
1586,0
1587,1
1588,1
1589,1
1590,1
1591,0
1592,0
1593,1
1594,1
1595,0
1596,0
1597,0
1598,1
1599,1
1600,0
1601,1
1602,0
1603,1
1604,1
1605,0
1606,1
1607,1
1608,0
1609,0
1610,1
1611,0
1612,1
1613,1
1614,1
1615,1
1616,0
1617,0
1618,0
1619,1
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,1
1627,1
1628,1
1629,1
1630,0
1631,1
1632,1
1633,0
1634,0
1635,1
1636,0
1637,0
1638,1
1639,1
1640,1
1641,1
1642,1
1643,0
1644,1
1645,1
1646,0
1647,1
1648,1
1649,1
1650,1
1651,1
1652,0
1653,0
1654,1
1655,0
1656,0
1657,0
1658,1
1659,0
1660,1
1661,0
1662,0
1663,1
1664,1
1665,0
1666,1
1667,0
1668,1
1669,0
1670,0
1671,0
1672,0
1673,1
1674,1
1675,1
1676,1
1677,0
1678,0
1679,0
1680,0
1681,1
1682,0
1683,1
1684,0
1685,1
1686,0
1687,1
1688,1
1689,1
1690,1
1691,1
1692,0
1693,1
1694,1
1695,1
1696,0
1697,0
1698,0
1699,0
1700,0
1701,1
1702,1
1703,0
1704,0
1705,1
1706,0
1707,0
1708,1
1709,0
1710,1
1711,0
1712,0
1713,0
1714,0
1715,1
1716,0
1717,0
1718,0
1719,0
1720,1
1721,0
1722,0
1723,1
1724,0
1725,0
1726,0
1727,1
1728,0
1729,0
1730,1
1731,0
1732,1
1733,1
1734,0
1735,1
1736,1
1737,1
1738,0
1739,0
1740,0
1741,1
1742,1
1743,0
1744,1
1745,1
1746,0
1747,1
1748,0
1749,1
1750,0
1751,1
1752,1
1753,0
1754,1
1755,0
1756,1
1757,0
1758,0
1759,1
1760,0
1761,1
1762,1
1763,1
1764,1
1765,0
1766,1
1767,0
1768,1
1769,1
1770,0
1771,1
1772,1
1773,0
1774,0
1775,0
1776,1
1777,0
1778,1
1779,0
1780,1
1781,1
1782,0
1783,0
1784,1
1785,0
1786,1
1787,1
1788,0
1789,1
1790,1
1791,1
1792,0
1793,1
1794,1
1795,1
1796,0
1797,0
1798,0
1799,1
1800,1
1801,0
1802,0
1803,1
1804,0
1805,1
1806,1
1807,1
1808,0
1809,0
1810,1
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,1
1819,0
1820,1
1821,1
1822,1
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,1
1830,1
1831,0
1832,1
1833,0
1834,1
1835,1
1836,1
1837,0
1838,0
1839,0
1840,1
1841,0
1842,1
1843,1
1844,0
1845,0
1846,1
1847,1
1848,1
1849,0
1850,1
1851,0
1852,1
1853,0
1854,0
1855,1
1856,0
1857,0
1858,1
1859,0
1860,1
1861,1
1862,1
1863,0
1864,0
1865,0
1866,1
1867,1
1868,0
1869,0
1870,1
1871,1
1872,1
1873,1
1874,0
1875,1
1876,1
1877,0
1878,0
1879,1
1880,0
1881,1
1882,1
1883,0
1884,1
1885,1
1886,1
1887,1
1888,0
1889,1
1890,0
1891,0
1892,0
1893,0
1894,0
1895,1
1896,1
1897,0
1898,1
1899,0
1900,1
1901,0
1902,0
1903,1
1904,0
1905,0
1906,0
1907,0
1908,1
1909,0
1910,0
1911,1
1912,1
1913,0
1914,1
1915,1
1916,0
1917,1
1918,1
1919,1
1920,0
1921,1
1922,1
1923,1
1924,0
1925,0
1926,1
1927,0
1928,0
1929,1
1930,1
1931,0
1932,0
1933,0
1934,1
1935,0
1936,1
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,1
1945,0
1946,1
1947,1
1948,0
1949,1
1950,1
1951,1
1952,1
1953,1
1954,1
1955,1
1956,1
1957,1
1958,1
1959,0
1960,0
1961,0
1962,1
1963,1
1964,0
1965,1
1966,0
1967,0
1968,1
1969,0
1970,0
1971,0
1972,0
1973,1
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,1
1982,0
1983,1
1984,1
1985,1
1986,0
1987,0
1988,0
1989,0
1990,1
1991,0
1992,1
1993,0
1994,1
1995,0
1996,1
1997,1
1998,0
1999,1
2000,0
2001,1
2002,0
2003,1
2004,0
2005,1
2006,1
2007,1
2008,1
2009,1
2010,0
2011,0
2012,1
2013,1
2014,1
2015,0
2016,1
2017,0
2018,1
2019,1
2020,1
2021,0
2022,0
2023,0
2024,0
2025,1
2026,1
2027,1
2028,0
2029,0
2030,0
2031,1
2032,0
2033,0
2034,0
2035,1
2036,1
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,1
2045,0
2046,1
2047,1
2048,0
2049,0
2050,0
2051,0
2052,0
2053,1
2054,0
2055,0
2056,0
2057,0
2058,0
2059,1
2060,1
2061,0
2062,1
2063,1
2064,0
2065,1
2066,1
2067,1
2068,1
2069,0
2070,0
2071,1
2072,0
2073,1
2074,1
2075,1
2076,1
2077,0
2078,1
2079,0
2080,0
2081,1
2082,0
2083,0
2084,0
2085,1
2086,0
2087,1
2088,0
2089,0
2090,0
2091,1
2092,0
2093,1
2094,0
2095,1
2096,1
2097,0
2098,0
2099,0
2100,0
2101,0
2102,1
2103,1
2104,1
2105,0
2106,0
2107,1
2108,1
2109,0
2110,0
2111,0
2112,1
2113,0
2114,0
2115,0
2116,1
2117,0
2118,1
2119,1
2120,1
2121,1
2122,0
2123,1
2124,0
2125,0
2126,1
2127,0
2128,1
2129,0
2130,1
2131,1
2132,0
2133,1
2134,0
2135,1
2136,1
2137,1
2138,0
2139,1
2140,1
2141,1
2142,1
2143,0
2144,0
2145,1
2146,0
2147,1
2148,1
2149,0
2150,0
2151,0
2152,0
2153,0
2154,1
2155,0
2156,1
2157,0
2158,0
2159,0
2160,1
2161,0
2162,0
2163,0
2164,1
2165,0
2166,1
2167,1
2168,1
2169,0
2170,0
2171,0
2172,0
2173,1
2174,0
2175,0
2176,0
2177,1
2178,1
2179,0
2180,0
2181,0
2182,1
2183,0
2184,1
2185,1
2186,0
2187,0
2188,1
2189,1
2190,0
2191,0
2192,0
2193,0
2194,0
2195,1
2196,0
2197,1
2198,0
2199,0
2200,0
2201,0
2202,1
2203,1
2204,1
2205,1
2206,0
2207,1
2208,0
2209,1
2210,1
2211,0
2212,0
2213,0
2214,0
2215,0
2216,1
2217,1
2218,0
2219,1
2220,0
2221,0
2222,0
2223,0
2224,1
2225,1
2226,1
2227,0
2228,0
2229,1
2230,1
2231,1
2232,1
2233,0
2234,0
2235,1
2236,1
2237,1
2238,0
2239,0
2240,0
2241,1
2242,0
2243,1
2244,1
2245,1
2246,1
2247,0
2248,1
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,1
2260,1
2261,1
2262,0
2263,0
2264,1
2265,0
2266,1
2267,0
2268,1
2269,0
2270,0
2271,1
2272,0
2273,1
2274,1
2275,1
2276,0
2277,0
2278,0
2279,0
2280,0
2281,1
2282,0
2283,0
2284,1
2285,0
2286,0
2287,0
2288,0
2289,1
2290,0
2291,0
2292,1
2293,1
2294,1
2295,1
2296,0
2297,1
2298,1
2299,1
2300,0
2301,0
2302,1
2303,1
2304,0
2305,1
2306,0
2307,0
2308,0
2309,1
2310,1
2311,1
2312,0
2313,0
2314,1
2315,1
2316,0
2317,1
2318,0
2319,0
2320,1
2321,0
2322,1
2323,0
2324,0
2325,0
2326,1
2327,0
2328,0
2329,0
2330,0
2331,1
2332,1
2333,1
2334,0
2335,0
2336,0
2337,0
2338,0
2339,1
2340,0
2341,0
2342,0
2343,1
2344,1
2345,0
2346,1
2347,1
2348,0
2349,0
2350,1
2351,0
2352,0
2353,1
2354,1
2355,0
2356,1
2357,1
2358,0
2359,1
2360,1
2361,0
2362,0
2363,0
2364,0
2365,1
2366,1
2367,1
2368,0
2369,1
2370,1
2371,1
2372,0
2373,1
2374,1
2375,0
2376,0
2377,0
2378,1
2379,0
2380,0
2381,0
2382,1
2383,0
2384,1
2385,1
2386,1
2387,0
2388,1
2389,1
2390,1
2391,0
2392,0
2393,0
2394,0
2395,0
2396,1
2397,1
2398,1
2399,0
2400,0
2401,0
2402,1
2403,1
2404,1
2405,0
2406,0
2407,0
2408,1
2409,1
2410,0
2411,0
2412,1
2413,1
2414,0
2415,0
2416,1
2417,1
2418,1
2419,1
2420,1
2421,0
2422,0
2423,0
2424,0
2425,1
2426,0
2427,0
2428,0
2429,1
2430,0
2431,1
2432,1
2433,1
2434,1
2435,1
2436,1
2437,0
2438,1
2439,0
2440,0
2441,0
2442,0
2443,0
2444,1
2445,1
2446,0
2447,0
2448,1
2449,1
2450,1
2451,1
2452,0
2453,1
2454,1
2455,1
2456,1
2457,1
2458,0
2459,0
2460,1
2461,1
2462,0
2463,0
2464,0
2465,1
2466,0
2467,0
2468,1
2469,1
2470,0
2471,0
2472,0
2473,0
2474,0
2475,1
2476,0
2477,0
2478,1
2479,1
2480,1
2481,0
2482,1
2483,0
2484,1
2485,0
2486,1
2487,0
2488,0
2489,1
2490,1
2491,0
2492,1
2493,0
2494,1
2495,0
2496,1
2497,1
2498,0
2499,0
2500,1
2501,1
2502,0
2503,1
2504,0
2505,1
2506,1
2507,1
2508,1
2509,1
2510,0
2511,1
2512,0
2513,1
2514,0
2515,1
2516,1
2517,0
2518,1
2519,0
2520,0
2521,0
2522,1
2523,1
2524,1
2525,0
2526,1
2527,0
2528,1
2529,1
2530,0
2531,1
2532,1
2533,0
2534,0
2535,0
2536,1
2537,1
2538,0
2539,0
2540,0
2541,0
2542,0
2543,1
2544,1
2545,1
2546,1
2547,0
2548,0
2549,0
2550,0
2551,0
2552,1
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,1
2562,0
2563,0
2564,0
2565,0
2566,0
2567,1
2568,1
2569,0
2570,1
2571,0
2572,1
2573,0
2574,1
2575,1
2576,1
2577,1
2578,0
2579,0
2580,1
2581,0
2582,1
2583,1
2584,1
2585,1
2586,0
2587,1
2588,0
2589,0
2590,1
2591,1
2592,0
2593,1
2594,1
2595,0
2596,0
2597,0
2598,1
2599,0
2600,1
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,1
2608,0
2609,0
2610,1
2611,1
2612,0
2613,1
2614,1
2615,0
2616,1
2617,0
2618,1
2619,0
2620,1
2621,0
2622,0
2623,1
2624,0
2625,1
2626,0
2627,1
2628,1
2629,1
2630,1
2631,0
2632,0
2633,0
2634,1
2635,1
2636,0
2637,0
2638,0
2639,1
2640,0
2641,0
2642,1
2643,1
2644,0
2645,0
2646,1
2647,0
2648,1
2649,0
2650,1
2651,0
2652,1
2653,0
2654,0
2655,0
2656,0
2657,1
2658,1
2659,1
2660,1
2661,0
2662,0
2663,1
2664,1
2665,1
2666,1
2667,1
2668,1
2669,1
2670,0
2671,1
2672,1
2673,0
2674,1
2675,0
2676,0
2677,1
2678,0
2679,1
2680,1
2681,1
2682,1
2683,0
2684,1
2685,0
2686,0
2687,0
2688,0
2689,1
2690,0
2691,0
2692,1
2693,1
2694,0
2695,0
2696,1
2697,1
2698,1
2699,0
2700,0
2701,0
2702,1
2703,0
2704,0
2705,1
2706,0
2707,1
2708,0
2709,0
2710,1
2711,0
2712,0
2713,0
2714,0
2715,0
2716,1
2717,1
2718,1
2719,0
2720,0
2721,0
2722,1
2723,1
2724,1
2725,0
2726,0
2727,1
2728,0
2729,0
2730,0
2731,0
2732,1
2733,1
2734,1
2735,0
2736,0
2737,0
2738,0
2739,1
2740,1
2741,0
2742,0
2743,0
2744,0
2745,1
2746,1
2747,0
2748,0
2749,1
2750,1
2751,1
2752,0
2753,0
2754,1
2755,0
2756,0
2757,1
2758,0
2759,0
2760,1
2761,1
2762,0
2763,1
2764,0
2765,0
2766,0
2767,0
2768,1
2769,0
2770,0
2771,1
2772,1
2773,0
2774,0
2775,1
2776,0
2777,0
2778,0
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2787,1
2788,1
2789,0
2790,0
2791,1
2792,0
2793,0
2794,0
2795,1
2796,0
2797,0
2798,0
2799,1
2800,1
2801,1
2802,0
2803,1
2804,0
2805,0
2806,0
2807,0
2808,1
2809,1
2810,1
2811,0
2812,1
2813,1
2814,0
2815,1
2816,1
2817,0
2818,1
2819,0
2820,1
2821,1
2822,0
2823,1
2824,0
2825,0
2826,1
2827,1
2828,1
2829,1
2830,0
2831,1
2832,0
2833,1
2834,1
2835,1
2836,0
2837,0
2838,1
2839,1
2840,1
2841,1
2842,1
2843,0
2844,0
2845,1
2846,1
2847,1
2848,0
2849,0
2850,0
2851,0
2852,0
2853,1
2854,1
2855,1
2856,1
2857,1
2858,0
2859,1
2860,0
2861,0
2862,0
2863,0
2864,1
2865,1
2866,1
2867,1
2868,1
2869,0
2870,0
2871,1
2872,0
2873,0
2874,1
2875,1
2876,1
2877,1
2878,0
2879,0
2880,1
2881,0
2882,1
2883,0
2884,1
2885,0
2886,1
2887,0
2888,0
2889,0
2890,0
2891,0
2892,1
2893,0
2894,1
2895,0
2896,1
2897,1
2898,1
2899,0
2900,0
2901,0
2902,0
2903,0
2904,1
2905,0
2906,1
2907,0
2908,1
2909,0
2910,1
2911,0
2912,0
2913,1
2914,0
2915,0
2916,1
2917,0
2918,1
2919,0
2920,1
2921,1
2922,1
2923,1
2924,1
2925,1
2926,0
2927,0
2928,1
2929,1
2930,1
2931,0
2932,1
2933,0
2934,0
2935,1
2936,0
2937,0
2938,1
2939,0
2940,1
2941,0
2942,1
2943,0
2944,0
2945,0
2946,1
2947,0
2948,0
2949,1
2950,0
2951,0
2952,1
2953,0
2954,0
2955,0
2956,0
2957,1
2958,0
2959,0
2960,1
2961,1
2962,1
2963,1
2964,0
2965,0
2966,1
2967,0
2968,0
2969,0
2970,1
2971,0
2972,1
2973,0
2974,0
2975,1
2976,0
2977,0
2978,0
2979,1
2980,1
2981,1
2982,0
2983,1
2984,0
2985,1
2986,0
2987,0
2988,0
2989,0
2990,1
2991,1
2992,1
2993,0
2994,1
2995,1
2996,0
